"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2009-02-08T11:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",955.3,"bereinigt"
"2009-02-08T12:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",91.2,"bereinigt"
"2009-02-08T12:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.4,"bereinigt"
"2009-02-08T12:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",955.9,"bereinigt"
"2009-02-08T13:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",92.06,"bereinigt"
"2009-02-08T13:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.28,"bereinigt"
"2009-02-08T13:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",956.32,"bereinigt"
"2009-02-08T14:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",92.59,"bereinigt"
"2009-02-08T14:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.02,"bereinigt"
"2009-02-08T14:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",956.84,"bereinigt"
"2009-02-08T15:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",86.6,"bereinigt"
"2009-02-08T15:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.33,"bereinigt"
"2009-02-08T15:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",957.41,"bereinigt"
"2009-02-08T16:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",80.88,"bereinigt"
"2009-02-08T16:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.52,"bereinigt"
"2009-02-08T16:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",958.04,"bereinigt"
"2009-02-08T17:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",80.79,"bereinigt"
"2009-02-08T17:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.3,"bereinigt"
"2009-02-08T17:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",958.6,"bereinigt"
"2009-02-08T18:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",87.37,"bereinigt"
"2009-02-08T18:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.96,"bereinigt"
"2009-02-08T18:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",959.48,"bereinigt"
"2009-02-08T19:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",84.88,"bereinigt"
"2009-02-08T19:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.58,"bereinigt"
"2009-02-08T19:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",959.75,"bereinigt"
"2009-02-08T20:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",80.93,"bereinigt"
"2009-02-08T20:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.71,"bereinigt"
"2009-02-08T20:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",960.16,"bereinigt"
"2009-02-08T21:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",77.6,"bereinigt"
"2009-02-08T21:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.61,"bereinigt"
"2009-02-08T21:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",960.83,"bereinigt"
"2009-02-08T22:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",73.15,"bereinigt"
"2009-02-08T22:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.44,"bereinigt"
"2009-02-08T22:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",961.49,"bereinigt"
"2009-02-08T23:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",71.75,"bereinigt"
"2009-02-08T23:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.39,"bereinigt"
"2009-02-08T23:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",961.81,"bereinigt"
"2009-02-09T00:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",71.27,"bereinigt"
"2009-02-09T00:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.32,"bereinigt"
"2009-02-09T00:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",961.72,"bereinigt"
"2009-02-09T01:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",69.68,"bereinigt"
"2009-02-09T01:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.31,"bereinigt"
"2009-02-09T01:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",961.9,"bereinigt"
"2009-02-09T02:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",67.82,"bereinigt"
"2009-02-09T02:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.39,"bereinigt"
"2009-02-09T02:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",961.84,"bereinigt"
"2009-02-09T03:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",64.45,"bereinigt"
"2009-02-09T03:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.47,"bereinigt"
"2009-02-09T03:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",961.62,"bereinigt"
"2009-02-09T04:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",65.29,"bereinigt"
"2009-02-09T04:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.59,"bereinigt"
"2009-02-09T04:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",961.72,"bereinigt"
"2009-02-09T05:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",68.8,"bereinigt"
"2009-02-09T05:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.62,"bereinigt"
"2009-02-09T05:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",961.64,"bereinigt"
"2009-02-09T06:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",69.9,"bereinigt"
"2009-02-09T06:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.44,"bereinigt"
"2009-02-09T06:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",961.47,"bereinigt"
"2009-02-09T07:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",67.75,"bereinigt"
"2009-02-09T07:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.56,"bereinigt"
"2009-02-09T07:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",961.94,"bereinigt"
"2009-02-09T08:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",72.84,"bereinigt"
"2009-02-09T08:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.53,"bereinigt"
"2009-02-09T08:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",962,"bereinigt"
"2009-02-09T09:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",72.88,"bereinigt"
"2009-02-09T09:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.89,"bereinigt"
"2009-02-09T09:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",962.56,"bereinigt"
"2009-02-09T10:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",69.3,"bereinigt"
"2009-02-09T10:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.47,"bereinigt"
"2009-02-09T10:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",962.74,"bereinigt"
"2009-02-09T11:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",66.72,"bereinigt"
"2009-02-09T11:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.99,"bereinigt"
"2009-02-09T11:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",963.02,"bereinigt"
"2009-02-09T12:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",62.53,"bereinigt"
"2009-02-09T12:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",2.51,"bereinigt"
"2009-02-09T12:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",962.94,"bereinigt"
"2009-02-09T13:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",62.02,"bereinigt"
"2009-02-09T13:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.17,"bereinigt"
"2009-02-09T13:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",962,"bereinigt"
"2009-02-09T14:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",55.18,"bereinigt"
"2009-02-09T14:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.81,"bereinigt"
"2009-02-09T14:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",961.31,"bereinigt"
"2009-02-09T15:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",57.12,"bereinigt"
"2009-02-09T15:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.82,"bereinigt"
"2009-02-09T15:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",960.62,"bereinigt"
"2009-02-09T16:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",58.58,"bereinigt"
"2009-02-09T16:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.85,"bereinigt"
"2009-02-09T16:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",959.78,"bereinigt"
"2009-02-09T17:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",64.17,"bereinigt"
"2009-02-09T17:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.39,"bereinigt"
"2009-02-09T17:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",959.26,"bereinigt"
"2009-02-09T18:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",61.81,"bereinigt"
"2009-02-09T18:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.53,"bereinigt"
"2009-02-09T18:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",958.99,"bereinigt"
"2009-02-09T19:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",72.21,"bereinigt"
"2009-02-09T19:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.16,"bereinigt"
"2009-02-09T19:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",958.33,"bereinigt"
"2009-02-09T20:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",83.37,"bereinigt"
"2009-02-09T20:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",2.25,"bereinigt"
"2009-02-09T20:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",957.34,"bereinigt"
"2009-02-09T21:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",88.01,"bereinigt"
"2009-02-09T21:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",2.07,"bereinigt"
"2009-02-09T21:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",956.86,"bereinigt"
"2009-02-09T22:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",86.93,"bereinigt"
"2009-02-09T22:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.09,"bereinigt"
"2009-02-09T22:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",956.31,"bereinigt"
"2009-02-09T23:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",90.48,"bereinigt"
"2009-02-09T23:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",2.95,"bereinigt"
"2009-02-09T23:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",955.5,"bereinigt"
"2009-02-10T00:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",89.11,"bereinigt"
"2009-02-10T00:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.27,"bereinigt"
"2009-02-10T00:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",954.44,"bereinigt"
"2009-02-10T01:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",92.11,"bereinigt"
"2009-02-10T01:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",2.9,"bereinigt"
"2009-02-10T01:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",953.19,"bereinigt"
"2009-02-10T02:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",92.54,"bereinigt"
"2009-02-10T02:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3,"bereinigt"
"2009-02-10T02:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",952.07,"bereinigt"
"2009-02-10T03:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",91.23,"bereinigt"
"2009-02-10T03:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.27,"bereinigt"
"2009-02-10T03:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",951.24,"bereinigt"
"2009-02-10T04:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",85.66,"bereinigt"
"2009-02-10T04:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.57,"bereinigt"
"2009-02-10T04:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",949.84,"bereinigt"
"2009-02-10T05:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",86.84,"bereinigt"
"2009-02-10T05:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.66,"bereinigt"
"2009-02-10T05:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",949.22,"bereinigt"
"2009-02-10T06:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",90.4,"bereinigt"
"2009-02-10T06:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",4.01,"bereinigt"
"2009-02-10T06:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",948.32,"bereinigt"
"2009-02-10T07:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",76.2,"bereinigt"
"2009-02-10T07:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",6.05,"bereinigt"
"2009-02-10T07:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",947.88,"bereinigt"
"2009-02-10T08:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",44.88,"bereinigt"
"2009-02-10T08:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",10.14,"bereinigt"
"2009-02-10T08:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",947.54,"bereinigt"
"2009-02-10T09:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",44.16,"bereinigt"
"2009-02-10T09:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",10.4,"bereinigt"
"2009-02-10T09:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",948.88,"bereinigt"
"2009-02-10T10:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",63.17,"bereinigt"
"2009-02-10T10:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.99,"bereinigt"
"2009-02-10T10:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",950.54,"bereinigt"
"2009-02-10T11:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",63.02,"bereinigt"
"2009-02-10T11:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.48,"bereinigt"
"2009-02-10T11:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",951.76,"bereinigt"
"2009-02-10T12:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",63.13,"bereinigt"
"2009-02-10T12:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.41,"bereinigt"
"2009-02-10T12:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",952.32,"bereinigt"
"2009-02-10T13:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",65.23,"bereinigt"
"2009-02-10T13:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.02,"bereinigt"
"2009-02-10T13:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",953.1,"bereinigt"
"2009-02-10T14:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",60.04,"bereinigt"
"2009-02-10T14:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.21,"bereinigt"
"2009-02-10T14:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",953.36,"bereinigt"
"2009-02-10T15:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",61.72,"bereinigt"
"2009-02-10T15:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",6.59,"bereinigt"
"2009-02-10T15:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",954.49,"bereinigt"
"2009-02-10T16:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",58.43,"bereinigt"
"2009-02-10T16:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",5.93,"bereinigt"
"2009-02-10T16:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",955.26,"bereinigt"
"2009-02-10T17:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",48.59,"bereinigt"
"2009-02-10T17:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",6.29,"bereinigt"
"2009-02-10T17:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",956.23,"bereinigt"
"2009-02-10T18:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",73.18,"bereinigt"
"2009-02-10T18:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.92,"bereinigt"
"2009-02-10T18:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",957.86,"bereinigt"
"2009-02-10T19:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",77.26,"bereinigt"
"2009-02-10T19:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.11,"bereinigt"
"2009-02-10T19:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",958.46,"bereinigt"
"2009-02-10T20:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",87.41,"bereinigt"
"2009-02-10T20:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",2.09,"bereinigt"
"2009-02-10T20:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",959.29,"bereinigt"
"2009-02-10T21:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",89.23,"bereinigt"
"2009-02-10T21:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.73,"bereinigt"
"2009-02-10T21:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",959.78,"bereinigt"
"2009-02-10T22:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",88.12,"bereinigt"
"2009-02-10T22:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.89,"bereinigt"
"2009-02-10T22:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",960.55,"bereinigt"
"2009-02-10T23:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",87.41,"bereinigt"
"2009-02-10T23:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.71,"bereinigt"
"2009-02-10T23:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",961.12,"bereinigt"
"2009-02-11T00:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",81.38,"bereinigt"
"2009-02-11T00:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.97,"bereinigt"
"2009-02-11T00:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",961.7,"bereinigt"
"2009-02-11T01:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",81.03,"bereinigt"
"2009-02-11T01:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.8,"bereinigt"
"2009-02-11T01:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",962.04,"bereinigt"
"2009-02-11T02:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",85.45,"bereinigt"
"2009-02-11T02:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.37,"bereinigt"
"2009-02-11T02:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",962.5,"bereinigt"
"2009-02-11T03:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",84.95,"bereinigt"
"2009-02-11T03:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.21,"bereinigt"
"2009-02-11T03:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",962.82,"bereinigt"
"2009-02-11T04:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",84.02,"bereinigt"
"2009-02-11T04:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.2,"bereinigt"
"2009-02-11T04:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",963.12,"bereinigt"
"2009-02-11T05:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",83.57,"bereinigt"
"2009-02-11T05:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.02,"bereinigt"
"2009-02-11T05:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",963.41,"bereinigt"
"2009-02-11T06:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",84.38,"bereinigt"
"2009-02-11T06:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.73,"bereinigt"
"2009-02-11T06:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",963.68,"bereinigt"
"2009-02-11T07:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",88.54,"bereinigt"
"2009-02-11T07:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.48,"bereinigt"
"2009-02-11T07:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",963.96,"bereinigt"
"2009-02-11T08:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",86.78,"bereinigt"
"2009-02-11T08:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.64,"bereinigt"
"2009-02-11T08:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",964.34,"bereinigt"
"2009-02-11T09:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",85.06,"bereinigt"
"2009-02-11T09:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.83,"bereinigt"
"2009-02-11T09:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.08,"bereinigt"
"2009-02-11T10:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",80.41,"bereinigt"
"2009-02-11T10:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.15,"bereinigt"
"2009-02-11T10:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.67,"bereinigt"
"2009-02-11T11:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",75.3,"bereinigt"
"2009-02-11T11:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.6,"bereinigt"
"2009-02-11T11:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",966.02,"bereinigt"
"2009-02-11T12:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",72.72,"bereinigt"
"2009-02-11T12:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.81,"bereinigt"
"2009-02-11T12:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.99,"bereinigt"
"2009-02-11T13:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",68.05,"bereinigt"
"2009-02-11T13:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",2.22,"bereinigt"
"2009-02-11T13:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.91,"bereinigt"
"2009-02-11T14:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",60.55,"bereinigt"
"2009-02-11T14:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.29,"bereinigt"
"2009-02-11T14:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.7,"bereinigt"
"2009-02-11T15:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",56.38,"bereinigt"
"2009-02-11T15:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.76,"bereinigt"
"2009-02-11T15:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.89,"bereinigt"
"2009-02-11T16:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",54.37,"bereinigt"
"2009-02-11T16:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",3.64,"bereinigt"
"2009-02-11T16:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",966.04,"bereinigt"
"2009-02-11T17:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",63.31,"bereinigt"
"2009-02-11T17:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",2.51,"bereinigt"
"2009-02-11T17:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",966.48,"bereinigt"
"2009-02-11T18:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",67.09,"bereinigt"
"2009-02-11T18:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.86,"bereinigt"
"2009-02-11T18:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",966.86,"bereinigt"
"2009-02-11T19:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",66.99,"bereinigt"
"2009-02-11T19:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.45,"bereinigt"
"2009-02-11T19:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.18,"bereinigt"
"2009-02-11T20:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",68.6,"bereinigt"
"2009-02-11T20:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.03,"bereinigt"
"2009-02-11T20:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.28,"bereinigt"
"2009-02-11T21:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",67.32,"bereinigt"
"2009-02-11T21:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",1.04,"bereinigt"
"2009-02-11T21:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.32,"bereinigt"
"2009-02-11T22:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",67.42,"bereinigt"
"2009-02-11T22:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.93,"bereinigt"
"2009-02-11T22:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.16,"bereinigt"
"2009-02-11T23:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",66.45,"bereinigt"
"2009-02-11T23:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.87,"bereinigt"
"2009-02-11T23:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",967.01,"bereinigt"
"2009-02-12T00:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",62.84,"bereinigt"
"2009-02-12T00:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.75,"bereinigt"
"2009-02-12T00:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",966.82,"bereinigt"
"2009-02-12T01:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",61.94,"bereinigt"
"2009-02-12T01:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.61,"bereinigt"
"2009-02-12T01:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",966.64,"bereinigt"
"2009-02-12T02:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",63.52,"bereinigt"
"2009-02-12T02:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",0.41,"bereinigt"
"2009-02-12T02:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",966.4,"bereinigt"
"2009-02-12T03:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",77.15,"bereinigt"
"2009-02-12T03:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",-0.37,"bereinigt"
"2009-02-12T03:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",965.92,"bereinigt"
